,image,emotion
604,Andy_Roddick_0001.jpg,neutral
605,Andy_Roddick_0002.jpg,positive
606,Andy_Roddick_0003.jpg,positive
607,Andy_Roddick_0006.jpg,neutral
608,Andy_Roddick_0007.jpg,neutral
609,Andy_Roddick_0008.jpg,neutral
610,Andy_Roddick_0009.jpg,positive
611,Andy_Roddick_0011.jpg,positive
612,Andy_Roddick_0012.jpg,neutral
613,Andy_Roddick_0013.jpg,neutral
614,Andy_Roddick_0014.jpg,neutral
615,Andy_Rooney_0001.jpg,positive
616,Andy_Warhol_0001.jpg,neutral
617,Anette_Hosoi_0001.jpg,negative
618,AnFernce_Negron_0001.jpg,positive
619,Angela_Alvarado_Rosa_0001.jpg,neutral
620,Angela_Bassett_0001.jpg,positive
621,Angela_Bassett_0002.jpg,positive
622,Angela_Bassett_0003.jpg,positive
623,Angela_Bassett_0004.jpg,positive
624,Angela_Bassett_0005.jpg,positive
625,Angela_Bassett_0006.jpg,positive
626,Angela_Lansbury_0001.jpg,positive
627,Angela_Mascia-Frye_0001.jpg,positive
628,Angela_Merkel_0001.jpg,positive
629,Angela_Merkel_0002.jpg,positive
630,Angela_Merkel_0003.jpg,neutral
631,Angela_Merkel_0004.jpg,positive
632,Angela_Merkel_0005.jpg,positive
633,Angelica_Romero_0001.jpg,neutral
634,Angelina_Jolie_0001.jpg,positive
635,Angelina_Jolie_0002.jpg,positive
636,Angelina_Jolie_0003.jpg,positive
637,Angelina_Jolie_0004.jpg,positive
638,Angelina_Jolie_0005.jpg,negative
639,Angelina_Jolie_0006.jpg,neutral
640,Angelina_Jolie_0007.jpg,neutral
641,Angelina_Jolie_0008.jpg,neutral
642,Angelina_Jolie_0009.jpg,neutral
643,Angelina_Jolie_0010.jpg,neutral
644,Angelina_Jolie_0011.jpg,positive
645,Angelina_Jolie_0013.jpg,positive
646,Angelina_Jolie_0014.jpg,neutral
647,Angelina_Jolie_0015.jpg,positive
648,Angelina_Jolie_0016.jpg,neutral
649,Angelina_Jolie_0018.jpg,positive
650,Angelina_Jolie_0019.jpg,neutral
651,Angelina_Jolie_0020.jpg,neutral
652,Angelo_Genova_0001.jpg,positive
653,Angelo_Reyes_0001.jpg,neutral
654,Angelo_Reyes_0002.jpg,neutral
655,Angelo_Reyes_0003.jpg,neutral
656,Angelo_Reyes_0004.jpg,neutral
657,Angel_Lockward_0001.jpg,positive
658,Angel_Maza_0001.jpg,positive
659,Angie_Arzola_0001.jpg,neutral
660,Angie_Martinez_0001.jpg,positive
661,Anibal_Ibarra_0001.jpg,positive
662,Anibal_Ibarra_0002.jpg,positive
663,Anibal_Ibarra_0003.jpg,positive
664,Anil_Ramsook_0001.jpg,neutral
665,Anita_DeFrantz_0001.jpg,positive
666,Anjum_Hussain_0001.jpg,neutral
667,Anna_Chicherova_0001.jpg,positive
668,Anna_Faris_0001.jpg,positive
669,Anna_Jones_0001.jpg,negative
670,Anna_Kournikova_0001.jpg,neutral
671,Anna_Kournikova_0002.jpg,positive
672,Anna_Kournikova_0003.jpg,neutral
673,Anna_Kournikova_0006.jpg,neutral
674,Anna_Kournikova_0007.jpg,neutral
675,Anna_Kournikova_0008.jpg,neutral
676,Anna_Kournikova_0010.jpg,neutral
677,Anna_Kournikova_0011.jpg,negative
678,Anna_Kournikova_0012.jpg,positive
679,Anna_Nicole_Smith_0001.jpg,positive
680,Anna_Nicole_Smith_0002.jpg,positive
681,Anneli_Jaatteenmaki_0001.jpg,neutral
682,Anneli_Jaatteenmaki_0002.jpg,positive
683,Annette_Bening_0001.jpg,positive
684,Annette_Bening_0002.jpg,positive
685,Annette_Lu_0001.jpg,positive
686,Annette_Lu_0002.jpg,neutral
687,Annette_Lu_0003.jpg,neutral
688,Anne_Cavers_0001.jpg,neutral
689,Anne_Donovan_0001.jpg,positive
690,Anne_Heche_0001.jpg,positive
691,Anne_Krueger_0001.jpg,neutral
692,Anne_Krueger_0002.jpg,neutral
693,Anne_Krueger_0003.jpg,positive
694,Anne_McLellan_0001.jpg,positive
695,Anne_McLellan_0002.jpg,neutral
696,Anne_McLellan_0003.jpg,neutral
697,Anne_ONeil_0001.jpg,neutral
698,Annie-Jeanne_Reynaud_0001.jpg,positive
699,Annie_Chaplin_0001.jpg,positive
700,Annie_Machon_0001.jpg,neutral
701,Ann_Godbehere_0001.jpg,neutral
702,Ann_Landers_0001.jpg,positive
703,Ann_Morgan_0001.jpg,positive
704,Ann_Veneman_0001.jpg,neutral
705,Ann_Veneman_0002.jpg,neutral
706,Ann_Veneman_0003.jpg,positive
707,Ann_Veneman_0004.jpg,positive
708,Ann_Veneman_0005.jpg,positive
709,Ann_Veneman_0006.jpg,neutral
710,Ann_Veneman_0007.jpg,neutral
711,Ann_Veneman_0008.jpg,neutral
712,Ann_Veneman_0009.jpg,neutral
713,Ann_Veneman_0010.jpg,neutral
714,Ann_Veneman_0011.jpg,neutral
715,Antanas_Valionis_0001.jpg,positive
716,Anthony_Carter_0001.jpg,neutral
717,Anthony_Corso_0001.jpg,positive
718,Anthony_Ervin_0001.jpg,positive
719,Anthony_Fauci_0001.jpg,neutral
720,Anthony_Fauci_0002.jpg,positive
721,Anthony_Garotinho_0001.jpg,positive
722,Anthony_Hazen_0001.jpg,neutral
723,Anthony_Hopkins_0001.jpg,neutral
724,Anthony_Hopkins_0002.jpg,neutral
725,Anthony_LaPaglia_0001.jpg,positive
726,Anthony_LaPaglia_0002.jpg,positive
727,Anthony_Lee_Johnson_0001.jpg,positive
728,Anthony_Mazur_0001.jpg,neutral
729,Anthony_Pico_0001.jpg,positive
730,Anthony_Pisciotti_0001.jpg,neutral
731,Anthony_Principi_0001.jpg,neutral
732,Anthony_Rackauckas_0001.jpg,neutral
733,Anthony_Scott_Miller_0001.jpg,positive
734,Antje_Buschschulte_0001.jpg,positive
735,Antonio_Banderas_0001.jpg,neutral
736,Antonio_Banderas_0002.jpg,positive
737,Antonio_Banderas_0003.jpg,neutral
738,Antonio_Banderas_0004.jpg,positive
739,Antonio_Banderas_0005.jpg,neutral
740,Antonio_Bernardo_0001.jpg,neutral
741,Antonio_Cassano_0001.jpg,negative
742,Antonio_Catania_0001.jpg,neutral
743,Antonio_Elias_Saca_0001.jpg,positive
744,Antonio_Palocci_0001.jpg,neutral
745,Antonio_Palocci_0002.jpg,neutral
746,Antonio_Palocci_0003.jpg,positive
747,Antonio_Palocci_0004.jpg,neutral
748,Antonio_Palocci_0005.jpg,neutral
749,Antonio_Palocci_0006.jpg,neutral
750,Antonio_Palocci_0007.jpg,positive
751,Antonio_Palocci_0008.jpg,positive
752,Antonio_Trillanes_0001.jpg,neutral
753,Antonio_Trillanes_0002.jpg,neutral
754,Antonio_Trillanes_0003.jpg,neutral
755,Antony_Leung_0001.jpg,positive
756,Antony_Leung_0002.jpg,positive
757,Antony_Leung_0003.jpg,positive
758,Antony_Leung_0004.jpg,neutral
759,Anton_Balasingham_0001.jpg,neutral
760,Antwun_Echols_0001.jpg,neutral
761,Anwar_Ibrahim_0001.jpg,neutral
762,Anwar_Ibrahim_0002.jpg,positive
763,Anzori_Kikalishvili_0001.jpg,neutral
764,Aparna_Pillai_0001.jpg,positive
765,Aram_Adler_0001.jpg,positive
766,Arantxa_Sanchez-Vicario_0001.jpg,positive
767,Arantxa_Sanchez-Vicario_0002.jpg,positive
768,Aretha_Franklin_0001.jpg,positive
769,Arianna_Huffington_0001.jpg,positive
770,Arianna_Huffington_0002.jpg,neutral
771,Arianna_Huffington_0003.jpg,positive
772,Arianna_Huffington_0004.jpg,positive
773,Ariel_Sharon_0001.jpg,positive
774,Ariel_Sharon_0002.jpg,neutral
775,Ariel_Sharon_0003.jpg,neutral
776,Ariel_Sharon_0004.jpg,positive
777,Ariel_Sharon_0005.jpg,neutral
778,Ariel_Sharon_0006.jpg,neutral
779,Ariel_Sharon_0007.jpg,neutral
780,Ariel_Sharon_0008.jpg,neutral
781,Ariel_Sharon_0010.jpg,positive
782,Ariel_Sharon_0011.jpg,positive
783,Ariel_Sharon_0013.jpg,neutral
784,Ariel_Sharon_0014.jpg,neutral
785,Ariel_Sharon_0015.jpg,neutral
786,Ariel_Sharon_0016.jpg,neutral
787,Ariel_Sharon_0018.jpg,neutral
788,Ariel_Sharon_0019.jpg,neutral
789,Ariel_Sharon_0020.jpg,positive
790,Ariel_Sharon_0021.jpg,neutral
791,Ariel_Sharon_0022.jpg,neutral
792,Ariel_Sharon_0023.jpg,positive
793,Ariel_Sharon_0024.jpg,neutral
794,Ariel_Sharon_0025.jpg,neutral
795,Ariel_Sharon_0026.jpg,neutral
796,Ariel_Sharon_0027.jpg,neutral
797,Ariel_Sharon_0028.jpg,neutral
798,Ariel_Sharon_0029.jpg,neutral
799,Ariel_Sharon_0030.jpg,positive
800,Ariel_Sharon_0031.jpg,neutral
801,Ariel_Sharon_0032.jpg,positive
802,Ariel_Sharon_0033.jpg,neutral
803,Ariel_Sharon_0035.jpg,neutral
804,Ariel_Sharon_0036.jpg,positive
805,Ariel_Sharon_0037.jpg,positive
806,Ariel_Sharon_0038.jpg,neutral
807,Ariel_Sharon_0039.jpg,neutral
808,Ariel_Sharon_0040.jpg,neutral
809,Ariel_Sharon_0041.jpg,positive
810,Ariel_Sharon_0042.jpg,neutral
811,Ariel_Sharon_0043.jpg,neutral
812,Ariel_Sharon_0044.jpg,neutral
813,Ariel_Sharon_0045.jpg,neutral
814,Ariel_Sharon_0047.jpg,neutral
815,Ariel_Sharon_0048.jpg,neutral
816,Ariel_Sharon_0050.jpg,neutral
817,Ariel_Sharon_0051.jpg,positive
818,Ariel_Sharon_0052.jpg,neutral
819,Ariel_Sharon_0053.jpg,positive
820,Ariel_Sharon_0054.jpg,neutral
821,Ariel_Sharon_0055.jpg,positive
822,Ariel_Sharon_0056.jpg,neutral
823,Ariel_Sharon_0057.jpg,neutral
824,Ariel_Sharon_0058.jpg,neutral
825,Ariel_Sharon_0059.jpg,neutral
826,Ariel_Sharon_0060.jpg,positive
827,Ariel_Sharon_0061.jpg,positive
828,Ariel_Sharon_0062.jpg,positive
829,Ariel_Sharon_0063.jpg,neutral
830,Ariel_Sharon_0064.jpg,positive
831,Ariel_Sharon_0065.jpg,neutral
832,Ariel_Sharon_0066.jpg,neutral
833,Ariel_Sharon_0067.jpg,neutral
834,Ariel_Sharon_0068.jpg,neutral
835,Ariel_Sharon_0069.jpg,positive
836,Ariel_Sharon_0070.jpg,neutral
837,Ariel_Sharon_0071.jpg,neutral
838,Ariel_Sharon_0072.jpg,neutral
839,Ariel_Sharon_0073.jpg,neutral
840,Ariel_Sharon_0074.jpg,positive
841,Ariel_Sharon_0075.jpg,neutral
842,Ariel_Sharon_0076.jpg,neutral
843,Ariel_Sharon_0077.jpg,neutral
844,Arie_Haan_0001.jpg,neutral
845,Arif_Mardin_0001.jpg,positive
846,Ari_Bousbib_0001.jpg,positive
847,Ari_Fleischer_0001.jpg,positive
848,Ari_Fleischer_0002.jpg,neutral
849,Ari_Fleischer_0003.jpg,neutral
850,Ari_Fleischer_0004.jpg,positive
851,Ari_Fleischer_0005.jpg,positive
852,Ari_Fleischer_0006.jpg,neutral
853,Ari_Fleischer_0007.jpg,neutral
854,Ari_Fleischer_0008.jpg,neutral
855,Ari_Fleischer_0009.jpg,neutral
856,Ari_Fleischer_0010.jpg,positive
857,Ari_Fleischer_0011.jpg,neutral
858,Ari_Fleischer_0012.jpg,positive
859,Ari_Fleischer_0013.jpg,neutral
860,Arlen_Specter_0001.jpg,neutral
861,Arlen_Specter_0002.jpg,neutral
862,Armando_Avila_Panchame_0001.jpg,neutral
863,Armando_Calderon_Sol_0001.jpg,neutral
864,Armando_Carrillo_0001.jpg,negative
865,Armand_Sargen_0001.jpg,neutral
866,Arminio_Fraga_0001.jpg,neutral
867,Arminio_Fraga_0002.jpg,neutral
868,Arminio_Fraga_0003.jpg,neutral
869,Arminio_Fraga_0004.jpg,positive
870,Arminio_Fraga_0005.jpg,neutral
871,Arminio_Fraga_0006.jpg,neutral
872,Arnaud_Clement_0001.jpg,negative
873,Arnaud_Clement_0002.jpg,neutral
874,Arnaud_Lagardere_0001.jpg,negative
875,Arnie_Boehm_0001.jpg,neutral
876,Arnoldo_Aleman_0002.jpg,positive
877,Arnoldo_Aleman_0003.jpg,neutral
878,Arnoldo_Aleman_0004.jpg,neutral
879,Arnoldo_Aleman_0005.jpg,positive
880,Arnold_Palmer_0001.jpg,positive
881,Arnold_Palmer_0002.jpg,neutral
882,Arnold_Palmer_0003.jpg,neutral
883,Arnold_Schwarzenegger_0001.jpg,neutral
884,Arnold_Schwarzenegger_0002.jpg,positive
885,Arnold_Schwarzenegger_0003.jpg,positive
886,Arnold_Schwarzenegger_0004.jpg,positive
887,Arnold_Schwarzenegger_0005.jpg,positive
888,Arnold_Schwarzenegger_0006.jpg,positive
889,Arnold_Schwarzenegger_0007.jpg,positive
890,Arnold_Schwarzenegger_0008.jpg,neutral
891,Arnold_Schwarzenegger_0009.jpg,positive
892,Arnold_Schwarzenegger_0010.jpg,positive
893,Arnold_Schwarzenegger_0011.jpg,positive
894,Arnold_Schwarzenegger_0012.jpg,positive
895,Arnold_Schwarzenegger_0013.jpg,positive
896,Arnold_Schwarzenegger_0014.jpg,positive
897,Arnold_Schwarzenegger_0015.jpg,positive
898,Arnold_Schwarzenegger_0016.jpg,neutral
899,Arnold_Schwarzenegger_0017.jpg,neutral
900,Arnold_Schwarzenegger_0018.jpg,positive
901,Arnold_Schwarzenegger_0019.jpg,neutral
902,Arnold_Schwarzenegger_0020.jpg,neutral
903,Arnold_Schwarzenegger_0021.jpg,neutral
904,Arnold_Schwarzenegger_0022.jpg,positive
905,Arnold_Schwarzenegger_0023.jpg,negative
906,Arnold_Schwarzenegger_0024.jpg,positive
907,Arnold_Schwarzenegger_0025.jpg,neutral
908,Arnold_Schwarzenegger_0026.jpg,neutral
909,Arnold_Schwarzenegger_0027.jpg,positive
910,Arnold_Schwarzenegger_0028.jpg,neutral
911,Arnold_Schwarzenegger_0029.jpg,positive
912,Arnold_Schwarzenegger_0030.jpg,positive
913,Arnold_Schwarzenegger_0031.jpg,positive
914,Arnold_Schwarzenegger_0032.jpg,positive
915,Arnold_Schwarzenegger_0033.jpg,positive
916,Arnold_Schwarzenegger_0034.jpg,neutral
917,Arnold_Schwarzenegger_0035.jpg,positive
918,Arnold_Schwarzenegger_0036.jpg,neutral
919,Arnold_Schwarzenegger_0037.jpg,positive
920,Arnold_Schwarzenegger_0038.jpg,neutral
921,Arnold_Schwarzenegger_0039.jpg,positive
922,Arnold_Schwarzenegger_0041.jpg,positive
923,Arnold_Schwarzenegger_0042.jpg,positive
924,Arnold_Scott_0001.jpg,neutral
925,Aron_Ralston_0001.jpg,positive
926,Aron_Ralston_0002.jpg,neutral
927,Arsinee_Khanjian_0002.jpg,positive
928,Arthur_Johnson_0001.jpg,positive
929,Arthur_Martinez_0001.jpg,neutral
930,Artieas_Shanks_0001.jpg,neutral
931,Arturo_Gatti_0001.jpg,neutral
932,Arturo_Gatti_0002.jpg,neutral
933,Arturo_Gatti_0003.jpg,neutral
934,Art_Cooper_0001.jpg,positive
935,Art_Hoffmann_0001.jpg,positive
936,Art_Hoffmann_0002.jpg,positive
937,Art_Howe_0001.jpg,positive
938,Art_Howe_0002.jpg,positive
939,Art_Howe_0003.jpg,positive
940,Art_Howe_0004.jpg,positive
941,Art_Lopez_0001.jpg,positive
942,Arye_Mekel_0001.jpg,neutral
943,Arye_Mekel_0002.jpg,neutral
944,Asa_Hutchinson_0001.jpg,neutral
945,Asa_Hutchinson_0002.jpg,neutral
946,Ascencion_Barajas_0001.jpg,neutral
947,Ashanti_0001.jpg,positive
948,Ashanti_0002.jpg,positive
949,Ashanti_0003.jpg,positive
950,Ashanti_0004.jpg,positive
951,Ashanti_0005.jpg,positive
952,Ashlea_Talbot_0001.jpg,positive
953,Ashley_Judd_0001.jpg,positive
954,Ashley_Olsen_0001.jpg,positive
955,Ashley_Postell_0001.jpg,positive
956,Ashraf_Alasmar_0001.jpg,neutral
957,Ashraf_Ghani_0001.jpg,neutral
958,Ashton_Kutcher_0001.jpg,positive
959,Ashton_Kutcher_0002.jpg,neutral
960,Ashton_Kutcher_0003.jpg,neutral
961,Asif_Ali_Zardari_0001.jpg,neutral
962,Asif_Hanif_0001.jpg,neutral
963,Askar_Akayev_0001.jpg,neutral
964,Asmaa_Assad_0001.jpg,neutral
965,Assad_Ahmadi_0001.jpg,neutral
966,Astou_Ndiaye-Diatta_0001.jpg,positive
967,Astrid_Betancourt_0001.jpg,neutral
968,Astrid_Eyzaguirre_0001.jpg,positive
969,Atal_Bihari_Vajpayee_0001.jpg,positive
970,Atal_Bihari_Vajpayee_0002.jpg,positive
971,Atal_Bihari_Vajpayee_0003.jpg,neutral
972,Atal_Bihari_Vajpayee_0004.jpg,neutral
973,Atal_Bihari_Vajpayee_0005.jpg,positive
974,Atal_Bihari_Vajpayee_0006.jpg,neutral
975,Atal_Bihari_Vajpayee_0007.jpg,positive
976,Atal_Bihari_Vajpayee_0008.jpg,positive
977,Atal_Bihari_Vajpayee_0009.jpg,positive
978,Atal_Bihari_Vajpayee_0010.jpg,negative
979,Atal_Bihari_Vajpayee_0011.jpg,neutral
980,Atal_Bihari_Vajpayee_0012.jpg,positive
981,Atal_Bihari_Vajpayee_0013.jpg,neutral
982,Atal_Bihari_Vajpayee_0014.jpg,neutral
983,Atal_Bihari_Vajpayee_0015.jpg,neutral
984,Atal_Bihari_Vajpayee_0016.jpg,neutral
985,Atal_Bihari_Vajpayee_0017.jpg,positive
986,Atal_Bihari_Vajpayee_0018.jpg,positive
987,Atal_Bihari_Vajpayee_0019.jpg,neutral
988,Atal_Bihari_Vajpayee_0020.jpg,neutral
989,Atal_Bihari_Vajpayee_0021.jpg,positive
990,Atal_Bihari_Vajpayee_0022.jpg,neutral
991,Atal_Bihari_Vajpayee_0023.jpg,neutral
992,Atal_Bihari_Vajpayee_0024.jpg,neutral
993,Ataollah_Mohajerani_0001.jpg,neutral
994,Atiabet_Ijan_Amabel_0001.jpg,positive
995,Atom_Egoyan_0001.jpg,positive
996,Atsushi_Sato_0001.jpg,neutral
997,Audrey_Lacroix_0001.jpg,positive
998,Audrey_Sauret_0001.jpg,neutral
999,Augustin_Calleri_0001.jpg,neutral
1000,Augustin_Calleri_0003.jpg,neutral
1001,Augustin_Calleri_0004.jpg,positive
1002,Augusto_Pinochet_0001.jpg,positive
1003,Augusto_Pinochet_0002.jpg,positive
1004,Augusto_Roa_Bastos_0001.jpg,neutral
1005,Augusto_Roa_Bastos_0002.jpg,neutral
1006,Aung_San_Suu_Kyi_0001.jpg,neutral
1007,Aung_San_Suu_Kyi_0002.jpg,negative
1008,Austin_Kearns_0001.jpg,positive
1009,Avril_Lavigne_0001.jpg,positive
1010,Azra_Akin_0001.jpg,positive
1011,Azra_Akin_0002.jpg,positive
1012,Azra_Akin_0003.jpg,positive
1013,Azra_Akin_0004.jpg,positive
1014,Babe_Ruth_0001.jpg,neutral
1015,Baburam_Bhattari_0001.jpg,positive
1016,Bak_Chang-Ryun_0001.jpg,neutral
1017,Barbara_Bach_0001.jpg,positive
1018,Barbara_Becker_0001.jpg,neutral
1019,Barbara_Bodine_0001.jpg,neutral
1020,Barbara_Brezigar_0001.jpg,positive
1021,Barbara_Brezigar_0002.jpg,positive
1022,Barbara_De_Brun_0001.jpg,neutral
1023,Barbara_Esbin_0001.jpg,neutral
1024,Barbara_Felt-Miller_0001.jpg,neutral
1025,Barbara_Roberts_0001.jpg,neutral
1026,Barbara_Walters_0001.jpg,positive
1027,Barbara_Walters_0002.jpg,positive
1028,Barbara_Walters_0003.jpg,positive
1029,Barbara_Walters_0004.jpg,positive
1030,Barbora_Strycova_0001.jpg,positive
1031,Barbra_Streisand_0001.jpg,neutral
1032,Barbra_Streisand_0002.jpg,positive
1033,Barbra_Streisand_0003.jpg,neutral
1034,Barrett_Jackman_0001.jpg,positive
1035,Barrett_Jackman_0002.jpg,positive
1036,Barry_Alvarez_0001.jpg,positive
1037,Barry_Alvarez_0002.jpg,neutral
1038,Barry_Bonds_0001.jpg,neutral
1039,Barry_Collier_0001.jpg,neutral
1040,Barry_Diller_0001.jpg,neutral
1041,Barry_Ford_0001.jpg,positive
1042,Barry_Hinson_0001.jpg,neutral
1043,Barry_Nakell_0001.jpg,neutral
1044,Barry_Switzer_0001.jpg,neutral
1045,Barry_Williams_0001.jpg,positive
1046,Barry_Zito_0001.jpg,neutral
1047,Barry_Zito_0002.jpg,neutral
1048,Bartosz_Kizierowski_0001.jpg,positive
1049,Bart_Freundlich_0001.jpg,neutral
1050,Bart_Hendricks_0001.jpg,neutral
1051,Barzan_al-Tikriti_0001.jpg,neutral
1052,Basdeo_Panday_0001.jpg,neutral
1053,Bashar_Assad_0001.jpg,positive
1054,Bashar_Assad_0002.jpg,positive
1055,Bashar_Assad_0003.jpg,neutral
1056,Bashar_Assad_0004.jpg,neutral
1057,Baz_Luhrmann_0001.jpg,positive
1058,BB_King_0001.jpg,positive
1059,Beatriz_Merino_0001.jpg,positive
1060,Beecher_Ray_Kirby_0001.jpg,positive
1061,Begum_Khaleda_Zia_0001.jpg,neutral
1062,Begum_Khaleda_Zia_0002.jpg,positive
1063,Bela_Karolyi_0001.jpg,positive
1064,Benazir_Bhutto_0001.jpg,neutral
1065,Benazir_Bhutto_0002.jpg,neutral
1066,Benazir_Bhutto_0003.jpg,neutral
1067,Benazir_Bhutto_0004.jpg,positive
1068,Benazir_Bhutto_0005.jpg,neutral
1069,Benedita_da_Silva_0001.jpg,positive
1070,Benicio_Del_Toro_0001.jpg,positive
1071,Benito_Santiago_0001.jpg,neutral
1072,Benjamin_Bratt_0001.jpg,positive
1073,Benjamin_Franklin_0001.jpg,neutral
1074,Benjamin_Martinez_0001.jpg,positive
1075,Benjamin_McKenzie_0001.jpg,neutral
1076,Benjamin_Netanyahu_0001.jpg,neutral
1077,Benjamin_Netanyahu_0002.jpg,neutral
1078,Benjamin_Netanyahu_0003.jpg,neutral
1079,Benjamin_Netanyahu_0004.jpg,neutral
1080,Benjamin_Netanyahu_0005.jpg,neutral
1081,Benjamin_Neulander_0001.jpg,neutral
1082,Ben_Affleck_0001.jpg,neutral
1083,Ben_Affleck_0002.jpg,positive
1084,Ben_Affleck_0003.jpg,positive
1085,Ben_Affleck_0004.jpg,positive
1086,Ben_Affleck_0005.jpg,positive
1087,Ben_Affleck_0006.jpg,neutral
1088,Ben_Affleck_0007.jpg,neutral
1089,Ben_Betts_0001.jpg,neutral
1090,Ben_Braun_0001.jpg,negative
1091,Ben_Broussard_0001.jpg,neutral
1092,Ben_Cahoon_0001.jpg,neutral
1093,Ben_Chandler_0001.jpg,positive
1094,Ben_Cohen_0001.jpg,neutral
1095,Ben_Curtis_0002.jpg,neutral
1096,Ben_Curtis_0003.jpg,neutral
1097,Ben_Davis_0001.jpg,positive
1098,Ben_Glisan_0001.jpg,neutral
1099,Ben_Glisan_0002.jpg,neutral
1100,Ben_Howland_0001.jpg,positive
1101,Ben_Howland_0002.jpg,neutral
1102,Ben_Howland_0003.jpg,neutral
1103,Ben_Howland_0004.jpg,positive
1104,Ben_Kingsley_0001.jpg,neutral
1105,Ben_Lee_0001.jpg,neutral
1106,Ben_Stein_0001.jpg,neutral
1107,Ben_Wallace_0001.jpg,neutral
1108,Bernadette_Peters_0001.jpg,positive
1109,Bernardo_Segura_0001.jpg,positive
1110,Bernard_Ebbers_0001.jpg,neutral
1111,Bernard_Giraudeau_0001.jpg,positive
1112,Bernard_Kerik_0001.jpg,positive
1113,Bernard_Landry_0001.jpg,positive
1114,Bernard_Landry_0002.jpg,neutral
1115,Bernard_Landry_0003.jpg,neutral
1116,Bernard_Landry_0004.jpg,positive
1117,Bernard_Law_0001.jpg,neutral
1118,Bernard_Law_0002.jpg,neutral
1119,Bernard_Law_0003.jpg,neutral
1120,Bernard_Law_0004.jpg,neutral
1121,Bernard_Law_0005.jpg,positive
1122,Bernard_Lord_0001.jpg,neutral
1123,Bernard_Lord_0002.jpg,neutral
1124,Bernard_Siegel_0001.jpg,neutral
1125,Bernice_Wong_0001.jpg,neutral
1126,Bertie_Ahern_0001.jpg,neutral
1127,Bertie_Ahern_0002.jpg,positive
1128,Bertie_Ahern_0003.jpg,positive
1129,Bertie_Ahern_0004.jpg,neutral
1130,Bertie_Ahern_0005.jpg,positive
1131,Bertrand_Bonello_0001.jpg,positive
1132,Bertrand_Bonello_0002.jpg,positive
1133,Bertrand_Delanoe_0001.jpg,neutral
1134,Beth_Blough_0001.jpg,negative
1135,Beth_Jones_0001.jpg,neutral
1136,Beth_Jones_0002.jpg,negative
1137,Betsy_Coffin_0001.jpg,negative
1138,Betsy_Smith_0001.jpg,positive
1139,Betsy_Smith_0002.jpg,positive
1140,Bettina_Rheims_0001.jpg,neutral
1141,Betty_Garrison_0001.jpg,neutral
1142,Betty_Williams_0001.jpg,positive
1143,Beyonce_Knowles_0001.jpg,positive
1144,Bianca_Jagger_0001.jpg,neutral
1145,Bijan_Darvish_0001.jpg,neutral
1146,Bijan_Darvish_0002.jpg,neutral
1147,Bijan_Darvish_0003.jpg,neutral
1148,Bijan_Namdar_Zangeneh_0002.jpg,neutral
1149,Bilal_Erdogan_0001.jpg,positive
1150,Biljana_Plavsic_0001.jpg,neutral
1151,Biljana_Plavsic_0002.jpg,neutral
1152,Biljana_Plavsic_0003.jpg,neutral
1153,Billy_Beane_0001.jpg,positive
1154,Billy_Bob_Thornton_0001.jpg,positive
1155,Billy_Boyd_0001.jpg,positive
1156,Billy_Crawford_0001.jpg,neutral
1157,Billy_Crystal_0001.jpg,positive
1158,Billy_Crystal_0002.jpg,positive
1159,Billy_Crystal_0003.jpg,positive
1160,Billy_Crystal_0004.jpg,negative
1161,Billy_Crystal_0006.jpg,neutral
1162,Billy_Donovan_0001.jpg,negative
1163,Billy_Edelin_0001.jpg,neutral
1164,Billy_Gilman_0001.jpg,positive
1165,Billy_Graham_0001.jpg,positive
1166,Billy_Graham_0002.jpg,neutral
1167,Billy_Joel_0001.jpg,positive
1168,Billy_Rork_0001.jpg,neutral
1169,Billy_Sollie_0001.jpg,neutral
1170,Billy_Sollie_0002.jpg,neutral
1171,Billy_Tibbets_0001.jpg,positive
1172,Bill_Belichick_0001.jpg,neutral
1173,Bill_Belichick_0002.jpg,neutral
1174,Bill_Bradley_0001.jpg,positive
1175,Bill_Butler_0001.jpg,positive
1176,Bill_Byrne_0001.jpg,neutral
1177,Bill_Callahan_0001.jpg,neutral
1178,Bill_Callahan_0002.jpg,neutral
1179,Bill_Callahan_0003.jpg,neutral
1180,Bill_Carmody_0001.jpg,positive
1181,Bill_Cartwright_0001.jpg,neutral
1182,Bill_Clancy_0001.jpg,neutral
1183,Bill_Clinton_0001.jpg,neutral
1184,Bill_Clinton_0002.jpg,positive
1185,Bill_Clinton_0003.jpg,neutral
1186,Bill_Clinton_0004.jpg,positive
1187,Bill_Clinton_0005.jpg,positive
1188,Bill_Clinton_0006.jpg,neutral
1189,Bill_Clinton_0007.jpg,positive
1190,Bill_Clinton_0008.jpg,positive
1191,Bill_Clinton_0010.jpg,neutral
1192,Bill_Clinton_0011.jpg,neutral
1193,Bill_Clinton_0012.jpg,positive
1194,Bill_Clinton_0013.jpg,neutral
1195,Bill_Clinton_0014.jpg,neutral
1196,Bill_Clinton_0015.jpg,positive
1197,Bill_Clinton_0016.jpg,positive
1198,Bill_Clinton_0017.jpg,neutral
1199,Bill_Clinton_0018.jpg,positive
1200,Bill_Clinton_0019.jpg,neutral
1201,Bill_Clinton_0020.jpg,neutral
1202,Bill_Clinton_0021.jpg,positive
1203,Bill_Clinton_0022.jpg,neutral
1204,Bill_Clinton_0023.jpg,positive
